0,12
32,0
544,6
552,10
616,8
4712,4
4716,4
4732,0
6781,4
7807,11
16,10
528,7
560,6
568,0
824,0
825,3
2873,7
2937,8
2941,8
4095,7
1,0
4097,6
4129,2
4131,5
4147,5
4663,6
4671,7
4735,0
6015,0
33,6
1057,5
3105,10
3309,0
3325,5
257,1
385,12
387,7
419,11
4515,5
4579,1
6131,2
4,1
2052,4
6180,1
6188,3
6204,3
7228,4
7614,6
7678,10
256,7
260,6
276,5
308,5
4404,2
4468,3
4596,1
4604,4
7677,10
1028,6
1029,5
1159,9
1223,2
1743,1
3791,6
80,11
337,0
465,0
497,1
4593,1
5627,10
64,8
65,6
1091,11
1603,0
1635,0
5991,9
8055,8
512,7
513,12
617,10
2665,4
2667,5
4091,8
2048,3
2068,3
2196,1
2228,5
2292,0
6389,9
7413,4
7421,9
7933,4
6144,5
6464,2
6468,10
6980,0
6988,3
7020,6
2056,2
3080,3
3592,6
3593,0
3625,4
3753,7
7935,0
8,0
24,8
280,8
1304,10
1308,8
5950,10
6014,5
4128,9
4152,2
6200,0
6332,1
6588,9
6652,1
7165,8
520,7
776,4
2828,2
2844,1
2876,2
6975,11
8127,1
264,4
268,7
780,5
3854,1
3918,9
8014,7
8142,2
124,5
125,3
1149,1
3197,8
514,10
546,5
2722,8
2786,0
2802,1
2810,0
6910,4
7167,3
72,1
76,9
4172,1
4204,3
4206,8
4462,8
4463,4
4975,0
160,7
225,7
1761,1
1777,2
68,2
84,11
342,4
2390,1
3414,0
3446,8
3447,3
272,7
4368,5
5392,7
5908,3
6006,9
6134,2
288,9
2336,10
6432,2
6560,11
6624,2
6636,4
4160,8
4800,11
5824,9
6112,0
6132,2
6133,9
8183,0
4138,11
4650,1
4730,2
4986,11
4987,0
128,10
4256,0
4528,10
4532,6
4533,0
5117,9
320,2
352,7
356,0
4452,0
6500,2
6638,9
6639,6
4104,5
4136,0
4264,5
4330,1
4586,0
73,5
201,11
221,6
477,3
479,0
8159,9
2049,12
2113,9
2145,10
2165,0
6261,2
7285,2
7295,11
37,9
45,3
47,1
4143,11
6207,10
6399,2
6911,11
192,4
4576,2
5600,7
5601,2
7667,0
7675,1
896,8
960,10
976,4
978,0
5074,5
5106,0
1088,6
1089,1
1217,11
1219,11
1235,4
3283,4
3291,2
3547,7
1024,9
1026,8
1027,12
1299,6
1331,1
1335,3
1399,8
6,4
1030,11
1031,11
1039,0
1087,2
1151,1
1279,6
258,0
386,7
898,11
5018,0
7098,6
7166,8
4096,10
4176,0
4432,11
4560,5
4568,1
5628,10
8190,3
4164,11
4165,4
5189,11
7239,5
7679,6
20,9
340,9
373,10
3575,11
130,3
162,11
674,9
678,12
1719,0
1975,4
1344,4
7504,6
1280,2
1792,11
1796,2
1924,7
1956,7
1025,0
1153,7
1163,4
7311,7
7327,6
7391,9
6176,9
7201,2
7265,4
7289,1
7293,5
8061,1
2600,9
2604,0
2732,7
3756,7
4093,3
17,11
49,6
57,9
61,3
317,5
5437,5
6013,4
3143,0
3175,4
4100,2
4116,11
4180,9
7252,8
7764,0
7766,0
8022,1
402,4
403,0
411,1
4507,0
1096,9
