2947,"[-0.99548673 -0.99475997 -0.99645516 -0.9939743  -0.9943755  -0.9939743
 -0.99477329 -0.99670617 -0.99465672 -0.99413445 -0.99412188 -0.99435259
 -0.99586547]"
7043,"[-0.99626859 -0.99517769 -0.9966324  -0.99808451 -0.99626859 -0.99696074
 -0.99645516 -0.9960722  -0.99517769 -0.99541881 -0.99696074 -0.99696074
 -0.99725707]"
7107,"[-0.99808451 -0.99848685 -0.99879276 -0.99808451 -0.99859194 -0.99866234
 -0.99866234 -0.99885313 -0.99808451 -0.99911257 -0.99859194 -0.99894514
 -0.99843982]"
8131,"[-0.99985261 -0.99987363 -0.99984486 -0.99984742 -0.99983669 -0.99985998
 -0.99984653 -0.99984486 -0.99986547 -0.9998659  -0.99984486 -0.99988595
 -0.9998558 ]"
8147,"[-0.99999935 -0.99999945 -0.99999942 -0.99999945 -0.99999939 -0.99999937
 -0.99999942 -0.99999932 -0.99305567 -0.99999945 -0.99999949 -0.99999929
 -0.99999932]"
8179,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -0.99305569 -1.         -1.
 -1.        ]"
8187,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
1028,"[-0.99999991 -1.         -0.99999991 -0.9999999  -1.         -1.
 -1.         -1.         -0.99999992 -1.         -1.         -1.
 -1.        ]"
1060,"[-1.         -1.         -1.         -1.         -1.         -0.99998367
 -1.         -1.         -1.         -1.         -1.         -1.
 -1.        ]"
1324,"[-0.99997423 -0.94005464 -0.99996116 -0.9999634  -0.99996471 -0.99996116
 -0.99996495 -0.99995912 -0.99996283 -0.99996495 -0.99995949 -0.99997675
 -0.69139825]"
1325,"[-0.99843982 -0.99872922 -0.99843982 -0.90349967 -0.99835771 -0.99833779
 -0.99835771 -0.90366234 -0.99835771 -0.99835771 -0.99841389 -0.99827127
 -0.99827127]"
1405,"[-0.99794901 -0.99776587 -0.99752451 -0.99764694 -0.99787757 -0.9976493
 -0.99739422 -0.99739422 -0.99752451 -0.99782338 -0.99762921 -0.99776587
 -0.99741138]"
3453,"[-0.99990222 -0.99989707 -0.99991617 -0.99990222 -0.99992812 -0.99989707
 -0.99994146 -0.99992434 -0.99994981 -0.99993176 -0.999918   -0.99991175
 -0.99992812]"
7549,"[-0.99999983 -0.99999984 -0.99999983 -0.99999982 -0.99999981 -0.99999984
 -0.99999978 -0.99999978 -0.99999978 -0.99999979 -0.99999984 -0.99999984
 -0.99999986]"
8189,"[-1.         -1.         -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -1.         -0.96521578
 -1.        ]"
64,"[-0.99999071 -1.         -1.         -0.9999886  -1.         -0.99998858
 -1.         -0.99998736 -1.         -1.         -0.999986   -0.99998915
 -0.999986  ]"
320,"[-0.999988   -0.999988   -1.         -1.         -1.         -0.9999897
 -1.         -1.         -1.         -1.         -0.99999162 -1.
 -1.        ]"
2372,"[-0.9999957  -0.99999622 -0.99999569 -0.99999718 -0.99999701 -0.99998265
 -0.99999649 -0.99999705 -0.99999769 -0.99999614 -0.9999957  -0.99999591
 -0.99999687]"
2388,"[-0.99994006 -0.99993172 -0.99994448 -0.99995654 -0.99994384 -0.99993777
 -0.99994109 -0.99994146 -0.99993837 -0.99995187 -0.99993513 -0.99994146
 -0.999942  ]"
7508,"[-0.99695315 -0.99502715 -0.99517769 -0.99492389 -0.99564787 -0.99711271
 -0.99680078 -0.99564787 -0.99492389 -0.9960722  -0.99586547 -0.99555509
 -0.99623962]"
7636,"[-0.99798369 -0.99843982 -0.99843982 -0.99818028 -0.99843982 -0.99843982
 -0.99818028 -0.99808451 -0.99827127 -0.99834743 -0.99873009 -0.99871505
 -0.99827127]"
8148,"[-0.9998493  -0.99987666 -0.9998205  -0.99990222 -0.99983669 -0.99981905
 -0.99985097 -0.99981905 -0.99981905 -0.99985261 -0.99983669 -0.99985261
 -0.99986241]"
8149,"[-0.99999285 -0.99694341 -0.99999208 -0.99999384 -0.99999382 -0.99999335
 -0.99999229 -0.99999411 -0.99999208 -0.99999234 -0.99999317 -0.9999933
 -0.99999329]"
4096,"[-1.         -0.99999415 -1.         -0.99999351 -0.9999956  -1.
 -0.99999317 -0.99999317 -1.         -1.         -1.         -0.99999472
 -0.99999547]"
