267,"[-0.8297911  -0.08351774 -0.12077724 -0.23165587 -0.19001949 -0.29526725
 -0.15617213 -0.26829006 -0.12152528 -0.25757167 -0.40383679 -0.3484703
 -0.83555982]"
2315,"[-0.04301262 -0.0879973  -0.9118637  -0.13335058 -0.86246749 -0.12962945
 -0.11280716 -0.08601949 -0.16639732 -0.8650407  -0.14834434 -0.14230359
 -0.91552879]"
2363,"[-0.13816785 -0.91738791 -0.97282086  0.          0.          0.
  0.          0.          0.         -0.0485112  -0.08950273 -0.04985869
 -0.91284574]"
6655,"[-0.99999933 -0.45963759 -0.62264517 -0.99874773 -0.99902428 -0.99988541
 -0.99980459 -0.99999511 -0.60277753 -1.         -0.33657957 -0.48665792
 -0.99926674]"
4128,"[-0.85997023 -0.85225957 -0.83742265 -0.85108485 -0.84944769 -0.84487839
 -0.86364893 -0.83739557 -0.86518223 -0.88565053 -0.82591547 -0.83177862
 -0.84617633]"
4384,"[-0.48361046 -0.82599769 -0.49791556 -0.47848473 -0.8223296  -0.49294554
 -0.42594164 -0.81322572 -0.8680619  -0.34640704 -0.46213686 -0.46965131
 -0.45377701]"
4386,"[-0.12162409 -0.26148762 -0.89986463 -0.23095358 -0.19817101 -0.26230064
 -0.27915909 -0.3569755  -0.32971099 -0.29093612 -0.90960006 -0.11132493
 -0.78006609]"
4390,"[-0.07649656 -0.89295192 -0.16588083 -0.14017368 -0.03444754 -0.85050389
  0.         -0.22874839 -0.20597816 -0.04152066 -0.21157157 -0.09103595
 -0.89209562]"
4518,"[-0.86572168 -0.88604451 -0.08627555 -0.88969656  0.         -0.09150229
 -0.04411266  0.         -0.09568744 -0.1213418  -0.08239179  0.
 -0.65123313]"
4526,"[-0.04630596 -0.10290763 -0.90712878  0.         -0.04630155 -0.13759312
  0.         -0.04931057  0.         -0.04939884 -0.21669646  0.
 -0.88294181]"
5550,"[-0.04998439 -0.04996942 -0.04206236 -0.92694963 -0.9848427  -0.14115977
 -0.14162085 -0.09608498 -0.14215383 -0.99230106  0.          0.
 -0.98555319]"
6062,"[-0.13727149 -0.89743078 -0.14259071 -0.07480724 -0.99950593 -0.18506495
 -0.27484159 -0.99895075 -0.0499989  -0.98204011  0.         -0.22437617
 -0.92051505]"
8174,"[-0.55985569 -0.9999629  -0.36975059 -0.5817381  -0.4596399  -0.99998995
 -0.43119991 -0.43119792 -0.98296413 -0.51232407 -0.53670868 -0.64149302
 -0.99947854]"
516,"[-0.85042047 -0.85782759 -0.86426834 -0.84823955 -0.86312891 -0.87583299
 -0.8296948  -0.83027262 -0.86980164 -0.84583053 -0.86760931 -0.84185456
 -0.86649206]"
1540,"[-0.51058216 -0.78672906 -0.37815887 -0.87553722 -0.34592402 -0.47538913
 -0.51056919 -0.42713894 -0.53585185 -0.55520192 -0.84866165 -0.42366367
 -0.78422053]"
3588,"[-0.71538367 -0.84785342 -0.12264716 -0.92529669 -0.04668509 -0.31368903
 -0.3295808  -0.17206994 -0.30324963 -0.16043513 -0.0846456  -0.18515151
 -0.33239551]"
3716,"[-0.12901244 -0.08871993 -0.13471141 -0.94203735  0.         -0.09148321
 -0.04749895  0.         -0.04038175  0.         -0.04717958 -0.12531782
 -0.79838941]"
4076,"[-0.1380355  -0.09674089 -0.99895695  0.         -0.05354474 -0.05
 -0.2648146  -0.22491147 -0.04998426 -0.14221253 -0.22615806 -0.22595898
 -0.99725655]"
8172,"[-0.99996717 -0.14261324 -0.18535261 -0.18549375 -0.26451527 -0.26488972
 -0.26409669 -0.30097124 -0.22602331 -0.14262113 -0.33518321 -0.22367894
 -0.99885969]"
4736,"[-0.53766929 -0.8169613  -0.86629638 -0.34368513 -0.53240732 -0.81455904
 -0.38772552 -0.82017711 -0.47082266 -0.55235208 -0.55221519 -0.55514274
 -0.71384416]"
4744,"[-0.84480344 -0.24184153 -0.35979802 -0.86727707 -0.16601424 -0.19641771
 -0.21549252 -0.85384317 -0.16880345 -0.77404748 -0.24581559 -0.23271507
 -0.89548423]"
5768,"[-0.88041474 -0.69405061  0.         -0.12981694 -0.12917359 -0.04134278
 -0.08284228 -0.03945551 -0.08924355 -0.19065857 -0.08986743 -0.12818994
 -0.93924114]"
6024,"[ 0.         -0.04564609 -0.04851504  0.         -0.08475906  0.
 -0.08769627  0.         -0.15572895 -0.13499649 -0.04987071  0.
 -0.96437631]"
6040,"[-0.04941184 -0.04698739 -0.96342925  0.          0.         -0.04273576
 -0.04962249 -0.04411146 -0.09565512 -0.04886106  0.         -0.28992989
 -0.9719681 ]"
6042,"[ 0.         -0.09656976 -0.18338591 -0.09633818 -0.04999995  0.
  0.         -0.14076382  0.         -0.047642    0.         -0.0962011
 -0.94303031]"
6416,"[-0.88929624 -0.31519347 -0.8939524  -0.12229074 -0.61120316 -0.35579084
 -0.31496816 -0.87303448 -0.32245751 -0.3164696  -0.84103989 -0.29237215
 -0.88572393]"
7444,"[-0.04813682 -0.91666789 -0.87562881 -0.04883075 -0.89867521 -0.39614021
  0.         -0.04833484 -0.07337077 -0.08747064 -0.04999227 -0.04906105
 -0.86758351]"
7453,"[-0.99531115  0.         -0.09622851  0.         -0.05        0.
 -0.04999999 -0.09522826 -0.09693228 -0.08066779 -0.0825054  -0.14079329
 -0.48678348]"
7581,"[ 0.         -0.11913104 -0.14257934 -0.22416833 -0.09581989 -0.14158867
 -0.09747852 -0.13823915 -0.05       -0.2645175  -0.04407208 -0.09689631
 -0.99925312]"
2056,"[-0.86116204 -0.86657665 -0.84765743 -0.87664058 -0.83804674 -0.84421066
 -0.84105265 -0.85288595 -0.85049297 -0.85640994 -0.85622613 -0.85999595
 -0.84792537]"
2184,"[-0.72713922 -0.74048049 -0.81977865 -0.86266226 -0.42587009 -0.59979103
 -0.81129966 -0.81613126 -0.83960975 -0.44010048 -0.83741458 -0.86620883
 -0.53007577]"
6280,"[-0.83602382 -0.12527563 -0.8233323  -0.23885489 -0.16273221 -0.87267253
 -0.0833654  -0.26728833 -0.27054918 -0.86263818 -0.12219304 -0.23810518
 -0.73837789]"
7322,"[ 0.          0.         -0.0472781   0.          0.         -0.14058348
 -0.09396537 -0.0494362  -0.09658169 -0.14195858 -0.04769073 -0.09065884
 -0.98220775]"
7578,"[-0.09748189 -0.05       -0.14048428 -0.18141737 -0.98773649  0.
  0.         -0.09628581 -0.09734295  0.         -0.18475471 -0.05
 -0.98005506]"
7582,"[-0.9984251   0.         -0.14251896 -0.09644817 -0.30028547 -0.04999695
 -0.04997741 -0.09072539 -0.18433505 -0.13777243 -0.18170093 -0.22373444
 -0.96765701]"
128,"[-0.8706009  -0.86976601 -0.87222217 -0.86955027 -0.87168624 -0.87268699
 -0.87969953 -0.84882097 -0.86171011 -0.86694765 -0.86908252 -0.87001284
 -0.87104861]"
